obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('104',)",3771792226.04,6,32.814201355,3774726847.92,3774726848.56,3771792226.04,0.0,internal_timestamp,578.289978027,44097,1562803426,4.75209999084,3.2814201355,34.2124686017,1029.75965518,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('105',)",3771792227.04,6,32.8138008118,3774726847.92,3774726848.56,3771792227.04,0.0,internal_timestamp,578.299987793,39114,1562803427,4.75209999084,3.28138008118,34.2119997239,1029.75933117,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('106',)",3771792228.05,6,32.8138008118,3774726847.92,3774726848.56,3771792228.05,0.0,internal_timestamp,578.340026855,45932,1562803428,4.75220012665,3.28138008118,34.2118767722,1029.75940575,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('107',)",3771792229.04,6,32.8129997253,3774726847.92,3774726848.56,3771792229.04,0.0,internal_timestamp,578.309997559,40379,1562803429,4.75089979172,3.28129997253,34.2122976825,1029.75976291,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('108',)",3771792230.05,6,32.8138008118,3774726847.92,3774726848.56,3771792230.05,0.0,internal_timestamp,578.299987793,45487,1562803430,4.7515001297,3.28138008118,34.2126148089,1029.75989185,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('109',)",3771792231.04,6,32.8134994507,3774726847.92,3774726848.56,3771792231.04,0.0,internal_timestamp,578.25,40376,1562803431,4.75169992447,3.28134994507,34.2120862921,1029.75921973,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('110',)",3771792232.05,6,32.814201355,3774726847.92,3774726848.57,3771792232.05,0.0,internal_timestamp,578.289978027,45358,1562803432,4.75229978561,3.2814201355,34.2122637373,1029.75946843,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('111',)",3771792233.04,6,32.8138999939,3774726847.92,3774726848.57,3771792233.04,0.0,internal_timestamp,578.299987793,40558,1562803433,4.7529001236,3.28138999939,34.2112941565,1029.75867395,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('112',)",3771792234.05,6,32.8134994507,3774726847.92,3774726848.57,3771792234.05,0.0,internal_timestamp,578.33001709,46279,1562803434,4.75229978561,3.28134994507,34.2114306973,1029.75899515,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('113',)",3771792235.04,6,32.8135986328,3774726847.92,3774726848.57,3771792235.04,0.0,internal_timestamp,578.309997559,40648,1562803435,4.75199985504,3.28135986328,34.2118632174,1029.75928204,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('114',)",3771792236.06,6,32.8138008118,3774726847.92,3774726848.57,3771792236.06,0.0,internal_timestamp,578.299987793,56937,1562803436,4.75190019608,3.28138008118,34.2122045873,1029.75951791,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('115',)",3771792237.04,6,32.8134994507,3774726847.92,3774726848.57,3771792237.04,0.0,internal_timestamp,578.280029297,41066,1562803437,4.75190019608,3.28134994507,34.2118657323,1029.75915867,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('116',)",3771792238.05,6,32.8138999939,3774726847.92,3774726848.57,3771792238.05,0.0,internal_timestamp,578.289978027,46613,1562803438,4.75229978561,3.28138999939,34.2119147785,1029.75919302,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('117',)",3771792239.04,6,32.8134994507,3774726847.92,3774726848.57,3771792239.04,0.0,internal_timestamp,578.25,41525,1562803439,4.75199985504,3.28134994507,34.2117787531,1029.75893939,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('118',)",3771792240.05,6,32.8134994507,3774726847.92,3774726848.57,3771792240.05,0.0,internal_timestamp,578.229980469,46535,1562803440,4.75199985504,3.28134994507,34.2117888913,1029.7588553,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('119',)",3771792241.04,6,32.8132019043,3774726847.92,3774726848.57,3771792241.04,0.0,internal_timestamp,578.200012207,41464,1562803441,4.75180006027,3.28132019043,34.2116643844,1029.75864425,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('120',)",3771792242.05,6,32.8133010864,3774726847.92,3774726848.57,3771792242.05,0.0,internal_timestamp,578.140014648,47256,1562803442,4.75129985809,3.28133010864,34.2123225134,1029.75895041,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('121',)",3771792243.04,6,32.8146018982,3774726847.92,3774726848.57,3771792243.04,0.0,internal_timestamp,578.059997559,41792,1562803443,4.7529001236,3.28146018982,34.2122284406,1029.75830737,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('122',)",3771792244.05,6,32.8138008118,3774726847.92,3774726848.57,3771792244.05,0.0,internal_timestamp,577.979980469,47300,1562803444,4.75269985199,3.28138008118,34.2115467096,1029.75742637,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('123',)",3771792245.04,6,32.8134994507,3774726847.92,3774726848.57,3771792245.04,0.0,internal_timestamp,577.900024414,41593,1562803445,4.75199985504,3.28134994507,34.2119559888,1029.75746939,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('124',)",3771792246.05,6,32.8149986267,3774726847.92,3774726848.57,3771792246.05,0.0,internal_timestamp,577.820007324,47400,1562803446,4.75439977646,3.28149986267,34.2112716994,1029.75626022,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('125',)",3771792247.04,6,32.8149986267,3774726847.92,3774726848.57,3771792247.04,0.0,internal_timestamp,577.770019531,41371,1562803447,4.75430011749,3.28149986267,34.2113991945,1029.75614341,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('126',)",3771792248.05,6,32.8149986267,3774726847.92,3774726848.57,3771792248.05,0.0,internal_timestamp,577.690002441,46733,1562803448,4.75460004807,3.28149986267,34.2111321931,1029.75552698,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('127',)",3771792249.04,6,32.8149986267,3774726847.92,3774726848.57,3771792249.04,0.0,internal_timestamp,577.590026855,41118,1562803449,4.75449991226,3.28149986267,34.2112854901,1029.75520064,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('128',)",3771792250.05,6,32.8143005371,3774726847.92,3774726848.57,3771792250.05,0.0,internal_timestamp,577.460021973,46516,1562803450,4.75379991531,3.28143005371,34.2112607319,1029.75467088,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('129',)",3771792251.04,6,32.8149986267,3774726847.92,3774726848.57,3771792251.04,0.0,internal_timestamp,577.369995117,41079,1562803451,4.75419998169,3.28149986267,34.2117044411,1029.75455677,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('130',)",3771792252.05,6,32.8146018982,3774726847.92,3774726848.57,3771792252.05,0.0,internal_timestamp,577.260009766,45933,1562803452,4.75419998169,3.28146018982,34.2113007699,1029.75373224,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('131',)",3771792253.05,6,32.8146018982,3774726847.92,3774726848.57,3771792253.05,0.0,internal_timestamp,577.159973145,51263,1562803453,4.75419998169,3.28146018982,34.2113514304,1029.75331206,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('132',)",3771792254.05,6,32.8143997192,3774726847.92,3774726848.57,3771792254.05,0.0,internal_timestamp,577.059997559,46837,1562803454,4.75409984589,3.28143997192,34.2112706295,1029.75280095,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('133',)",3771792255.04,6,32.8140983582,3774726847.92,3774726848.57,3771792255.04,0.0,internal_timestamp,576.979980469,40701,1562803455,4.75379991531,3.28140983582,34.2112697321,1029.75246978,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('134',)",3771792256.05,6,32.8143005371,3774726847.92,3774726848.57,3771792256.05,0.0,internal_timestamp,576.890014648,45819,1562803456,4.75379991531,3.28143005371,34.2115493992,1029.75227665,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('135',)",3771792257.04,6,32.8157997131,3774726847.92,3774726848.57,3771792257.04,0.0,internal_timestamp,576.809997559,40861,1562803457,4.75600004196,3.28157997131,34.2110699643,1029.75125423,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('136',)",3771792258.05,6,32.8163986206,3774726847.92,3774726848.57,3771792258.05,0.0,internal_timestamp,576.760009766,46815,1562803458,4.75670003891,3.28163986206,34.2110710187,1029.75093731,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('137',)",3771792259.04,6,32.8162002563,3774726847.92,3774726848.57,3771792259.04,0.0,internal_timestamp,576.650024414,41661,1562803459,4.75699996948,3.28162002563,34.2105895358,1029.75001376,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('138',)",3771792260.05,6,32.8146018982,3774726847.92,3774726848.57,3771792260.05,0.0,internal_timestamp,576.549987793,46906,1562803460,4.75509977341,3.28146018982,34.2107377758,1029.74990892,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('139',)",3771792261.04,6,32.8129005432,3774726847.92,3774726848.57,3771792261.04,0.0,internal_timestamp,576.450012207,41929,1562803461,4.75239992142,3.28129005432,34.2115866298,1029.75045754,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('140',)",3771792262.05,6,32.8129005432,3774726847.92,3774726848.57,3771792262.05,0.0,internal_timestamp,576.359985352,47591,1562803462,4.75199985504,3.28129005432,34.2120424474,1029.75045332,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('141',)",3771792263.04,6,32.8138999939,3774726847.92,3774726848.57,3771792263.04,0.0,internal_timestamp,576.25,42713,1562803463,4.75339984894,3.28138999939,34.2118199501,1029.74959622,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('142',)",3771792264.04,6,32.8134994507,3774726847.92,3774726848.57,3771792264.04,0.0,internal_timestamp,576.140014648,37747,1562803464,4.75299978256,3.28134994507,34.2118220652,1029.74914211,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('143',)",3771792265.04,6,32.8148002625,3774726847.92,3774726848.57,3771792265.04,0.0,internal_timestamp,576.070007324,43352,1562803465,4.75509977341,3.28148002625,34.2112105373,1029.74807409,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('144',)",3771792266.05,6,32.8167991638,3774726847.92,3774726848.57,3771792266.05,0.0,internal_timestamp,575.940002441,48114,1562803466,4.75769996643,3.28167991638,34.2109248321,1029.74692444,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('145',)",3771792267.04,6,32.817199707,3774726847.92,3774726848.57,3771792267.04,0.0,internal_timestamp,575.83001709,43329,1562803467,4.75820016861,3.2817199707,34.2109314389,1029.74636097,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('146',)",3771792268.04,6,32.8177986145,3774726847.92,3774726848.57,3771792268.04,0.0,internal_timestamp,575.729980469,38592,1562803468,4.75899982452,3.28177986145,34.2108556512,1029.74574067,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('147',)",3771792269.05,6,32.8195991516,3774726847.92,3774726848.58,3771792269.05,0.0,internal_timestamp,575.58001709,53902,1562803469,4.76070022583,3.28195991516,34.2112728349,1029.74516677,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('148',)",3771792270.05,6,32.820400238,3774726847.92,3774726848.58,3771792270.05,0.0,internal_timestamp,575.409973145,49404,1562803470,4.76289987564,3.2820400238,34.2100312782,1029.74312871,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('149',)",3771792271.07,6,32.8194007874,3774726847.92,3774726848.58,3771792271.07,0.0,internal_timestamp,575.239990234,65276,1562803471,4.76170015335,3.28194007874,34.2101902393,1029.74262277,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('150',)",3771792272.04,6,32.8185997009,3774726847.92,3774726848.58,3771792272.04,0.0,internal_timestamp,575.099975586,39986,1562803472,4.7609000206,3.28185997009,34.2101540118,1029.74205048,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('151',)",3771792273.05,6,32.8194007874,3774726847.92,3774726848.58,3771792273.05,0.0,internal_timestamp,574.929992676,45258,1562803473,4.76160001755,3.28194007874,34.210449875,1029.74141424,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('152',)",3771792274.04,6,32.817401886,3774726847.92,3774726848.58,3771792274.04,0.0,internal_timestamp,574.770019531,39634,1562803474,4.76020002365,3.2817401886,34.2096519985,1029.74022426,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('153',)",3771792275.04,6,32.8177986145,3774726847.92,3774726848.58,3771792275.04,0.0,internal_timestamp,574.640014648,44959,1562803475,4.75869989395,3.28177986145,34.2117151533,1029.74144268,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('154',)",3771792276.04,6,32.817401886,3774726847.92,3774726848.58,3771792276.04,0.0,internal_timestamp,574.450012207,40424,1562803476,4.75920009613,3.2817401886,34.2108392123,1029.73981457,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('155',)",3771792277.05,6,32.8181991577,3774726847.92,3774726848.58,3771792277.05,0.0,internal_timestamp,574.260009766,45625,1562803477,4.76030015945,3.28181991577,34.2107306516,1029.73871688,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('156',)",3771792278.04,6,32.8181991577,3774726847.92,3774726848.58,3771792278.04,0.0,internal_timestamp,574.08001709,40764,1562803478,4.76030015945,3.28181991577,34.210821808,1029.73796082,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('157',)",3771792279.05,6,32.8188018799,3774726847.92,3774726848.58,3771792279.05,0.0,internal_timestamp,573.900024414,45858,1562803479,4.7610001564,3.28188018799,34.2108930957,1029.73710129,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('158',)",3771792280.04,6,32.8199005127,3774726847.92,3774726848.58,3771792280.04,0.0,internal_timestamp,573.760009766,41384,1562803480,4.7624001503,3.28199005127,34.2108005964,1029.7362086,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('159',)",3771792281.05,6,32.8195991516,3774726847.92,3774726848.58,3771792281.05,0.0,internal_timestamp,573.58001709,47052,1562803481,4.76289987564,3.28195991516,34.2100305552,1029.73471017,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('160',)",3771792282.04,6,32.8195991516,3774726847.92,3774726848.58,3771792282.04,0.0,internal_timestamp,573.390014648,42412,1562803482,4.76259994507,3.28195991516,34.2104342634,1029.73419237,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('161',)",3771792283.05,6,32.8198013306,3774726847.92,3774726848.58,3771792283.05,0.0,internal_timestamp,573.200012207,47196,1562803483,4.76319980621,3.28198013306,34.2101495732,1029.73301839,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('162',)",3771792284.04,6,32.8199996948,3774726847.92,3774726848.58,3771792284.04,0.0,internal_timestamp,573.0,42312,1562803484,4.76340007782,3.28199996948,34.2102751909,1029.73217231,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('163',)",3771792285.05,6,32.8209991455,3774726847.92,3774726848.58,3771792285.05,0.0,internal_timestamp,572.799987793,48111,1562803485,4.76429986954,3.28209991455,34.2106110489,1029.73140442,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('164',)",3771792286.04,6,32.8222999573,3774726847.92,3774726848.58,3771792286.04,0.0,internal_timestamp,572.599975586,42800,1562803486,4.76669979095,3.28222999573,34.2097578832,1029.72950992,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('165',)",3771792287.05,6,32.8227005005,3774726847.92,3774726848.58,3771792287.05,0.0,internal_timestamp,572.41998291,48381,1562803487,4.7673997879,3.28227005005,34.2095951082,1029.72846564,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('166',)",3771792288.04,6,32.8242988586,3774726847.92,3774726848.58,3771792288.04,0.0,internal_timestamp,572.200012207,43863,1562803488,4.76929998398,3.28242988586,34.2096087584,1029.7272261,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('167',)",3771792289.04,6,32.8260993958,3774726847.92,3774726848.58,3771792289.04,0.0,internal_timestamp,572.020019531,38425,1562803489,4.77139997482,3.28260993958,34.2096313399,1029.72615242,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('168',)",3771792290.04,6,32.8259010315,3774726847.92,3774726848.58,3771792290.04,0.0,internal_timestamp,571.840026855,43944,1562803490,4.77209997177,3.28259010315,34.2087753754,1029.72456104,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('169',)",3771792291.04,6,32.8255004883,3774726847.92,3774726848.58,3771792291.04,0.0,internal_timestamp,571.640014648,39567,1562803491,4.77150011063,3.28255004883,34.2090279229,1029.72391554,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('170',)",3771792292.04,6,32.8263015747,3774726847.92,3774726848.59,3771792292.04,0.0,internal_timestamp,571.440002441,44864,1562803492,4.77250003815,3.28263015747,34.2090314456,1029.72287275,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('171',)",3771792293.04,6,32.8278007507,3774726847.92,3774726848.59,3771792293.04,0.0,internal_timestamp,571.210021973,40378,1562803493,4.77419996262,3.28278007507,34.209140585,1029.72168761,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('172',)",3771792294.05,6,32.8268013,3774726847.92,3774726848.59,3771792294.05,0.0,internal_timestamp,570.989990234,45637,1562803494,4.77390003204,3.28268013,34.2084026984,1029.72013071,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('173',)",3771792295.06,6,32.8270988464,3774726847.92,3774726848.59,3771792295.06,0.0,internal_timestamp,570.770019531,61075,1562803495,4.77400016785,3.28270988464,34.2087558121,1029.71938492,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('174',)",3771792296.05,6,32.8277015686,3774726847.92,3774726848.59,3771792296.05,0.0,internal_timestamp,570.58001709,45712,1562803496,4.77519989014,3.28277015686,34.2083198975,1029.71801628,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('175',)",3771792297.04,6,32.8255004883,3774726847.92,3774726848.59,3771792297.04,0.0,internal_timestamp,570.349975586,41762,1562803497,4.77290010452,3.28255004883,34.2082461546,1029.71718842,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('176',)",3771792298.05,6,32.8230018616,3774726847.92,3774726848.59,3771792298.05,0.0,internal_timestamp,570.109985352,46814,1562803498,4.76910018921,3.28230018616,34.2093707136,1029.7174486,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('177',)",3771792299.04,6,32.8366012573,3774726847.92,3774726848.59,3771792299.04,0.0,internal_timestamp,569.859985352,41323,1562803499,4.78229999542,3.28366012573,34.2117062178,1029.71648529,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('178',)",3771792300.05,6,32.8456001282,3774726847.92,3774726848.59,3771792300.05,0.0,internal_timestamp,569.619995117,46563,1562803500,4.79570007324,3.28456001282,34.2085065622,1029.71117269,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('179',)",3771792301.04,6,32.8479995728,3774726847.92,3774726848.59,3771792301.04,0.0,internal_timestamp,569.33001709,41727,1562803501,4.8015999794,3.28479995728,34.2053839411,1029.70663279,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('180',)",3771792302.05,6,32.8534011841,3774726847.92,3774726848.59,3771792302.05,0.0,internal_timestamp,569.08001709,47166,1562803502,4.80840015411,3.28534011841,34.2047911238,1029.70415968,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('181',)",3771792303.04,6,32.854801178,3774726847.92,3774726848.59,3771792303.04,0.0,internal_timestamp,568.820007324,41720,1562803503,4.81080007553,3.2854801178,34.2040832771,1029.70210317,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
